,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.582341985822209,0.002695479947997547,13170.628546440776
1,500,0.2462268737368264,0.016219164420196275,0.0016300873574204007,0.6885775603022706,0.001640833065667841,7137.368975395707
2,1000,0.24978954720191035,0.0015236400912302052,0.0001531315908531352,0.6908507758978717,0.0016186600583052311,7125.207075450935
3,1500,0.24983513138497856,0.0016404220071952389,0.00016486861502146343,0.6966267527820532,0.0014740797130946492,6138.236442590072
4,2000,0.24983513138497856,0.0016404220071952389,0.00016486861502146343,0.6966267527820532,0.0014740797130946492,6138.236442590072
5,2500,0.24983513138497856,0.0016404220071952389,0.00016486861502146343,0.6966267527820532,0.0014740797130946492,6138.236442590072
6,3000,0.25,0.0,0.0,0.6980410326632505,0.0014522491140076428,6147.00321612189
7,3500,0.25,0.0,0.0,0.6980410326632505,0.0014522491140076428,6147.00321612189
8,4000,0.25,0.0,0.0,0.6980410326632505,0.0014522491140076428,6147.00321612189
9,4500,0.25,0.0,0.0,0.6982475474456247,0.0014473986642933323,6134.067719533033
10,5000,0.25,0.0,0.0,0.6982475474456247,0.0014473986642933323,6134.067719533033
